,attack_sucess_1,attack_sucess_2,total_dmg,avg_dmg,build_name,build_level,target_ac,encounter_num
48,0.6,0.0,39.0,3.9,human-str barbarian strength,1,19,48
49,0.3,0.0,18.0,1.8,human-str barbarian strength,1,19,49
50,0.3,0.2,39.0,3.9,human-str barbarian strength,1,19,50
51,0.5,0.0,21.0,2.1,human-str barbarian strength,1,19,51
52,0.5,0.1,52.0,5.2,human-str barbarian strength,1,19,52
53,0.2,0.0,15.0,1.5,human-str barbarian strength,1,19,53
54,0.3,0.1,28.0,2.8,human-str barbarian strength,1,19,54
55,0.1,0.1,15.0,1.5,human-str barbarian strength,1,19,55
56,0.2,0.0,12.0,1.2,human-str barbarian strength,1,19,56
57,0.5,0.1,47.0,4.7,human-str barbarian strength,1,19,57
58,0.4,0.0,31.0,3.1,human-str barbarian strength,1,19,58
59,0.6,0.0,33.0,3.3,human-str barbarian strength,1,19,59
60,0.4,0.1,42.0,4.2,human-str barbarian strength,1,19,60
61,0.3,0.1,33.0,3.3,human-str barbarian strength,1,19,61
62,0.3,0.0,17.0,1.7,human-str barbarian strength,1,19,62
63,0.3,0.1,21.0,2.1,human-str barbarian strength,1,19,63
64,0.4,0.0,34.0,3.4,human-str barbarian strength,1,19,64
65,0.5,0.2,43.0,4.3,human-str barbarian strength,1,19,65
66,0.2,0.1,23.0,2.3,human-str barbarian strength,1,19,66
67,0.5,0.0,20.0,2.0,human-str barbarian strength,1,19,67
68,0.5,0.1,42.0,4.2,human-str barbarian strength,1,19,68
69,0.3,0.0,32.0,3.2,human-str barbarian strength,1,19,69
70,0.5,0.1,42.0,4.2,human-str barbarian strength,1,19,70
71,0.2,0.0,9.0,0.9,human-str barbarian strength,1,19,71
72,0.4,0.0,20.0,2.0,human-str barbarian strength,1,19,72
73,0.1,0.0,5.0,0.5,human-str barbarian strength,1,19,73
74,0.4,0.0,19.0,1.9,human-str barbarian strength,1,19,74
75,0.2,0.0,16.0,1.6,human-str barbarian strength,1,19,75
76,0.3,0.0,21.0,2.1,human-str barbarian strength,1,19,76
77,0.1,0.0,5.0,0.5,human-str barbarian strength,1,19,77
78,0.2,0.1,14.0,1.4,human-str barbarian strength,1,19,78
79,0.2,0.1,17.0,1.7,human-str barbarian strength,1,19,79
80,0.2,0.4,45.0,4.5,human-str barbarian strength,1,19,80
81,0.4,0.0,30.0,3.0,human-str barbarian strength,1,19,81
82,0.3,0.0,18.0,1.8,human-str barbarian strength,1,19,82
83,0.4,0.0,21.0,2.1,human-str barbarian strength,1,19,83
84,0.0,0.1,6.0,0.6,human-str barbarian strength,1,19,84
85,0.3,0.0,19.0,1.9,human-str barbarian strength,1,19,85
86,0.5,0.0,30.0,3.0,human-str barbarian strength,1,19,86
87,0.3,0.0,26.0,2.6,human-str barbarian strength,1,19,87
88,0.4,0.0,26.0,2.6,human-str barbarian strength,1,19,88
89,0.5,0.0,28.0,2.8,human-str barbarian strength,1,19,89
90,0.4,0.1,35.0,3.5,human-str barbarian strength,1,19,90
91,0.2,0.0,17.0,1.7,human-str barbarian strength,1,19,91
92,0.2,0.0,12.0,1.2,human-str barbarian strength,1,19,92
93,0.2,0.1,22.0,2.2,human-str barbarian strength,1,19,93
94,0.7,0.1,45.0,4.5,human-str barbarian strength,1,19,94
95,0.3,0.0,14.0,1.4,human-str barbarian strength,1,19,95
96,0.3,0.0,22.0,2.2,human-str barbarian strength,1,19,96
97,0.4,0.1,37.0,3.7,human-str barbarian strength,1,19,97
98,0.3,0.0,20.0,2.0,human-str barbarian strength,1,19,98
99,0.3,0.0,26.0,2.6,human-str barbarian strength,1,19,99
0,0.4,0.0,27.0,2.7,human-str barbarian strength,1,20,0
1,0.3,0.0,18.0,1.8,human-str barbarian strength,1,20,1
2,0.4,0.0,31.0,3.1,human-str barbarian strength,1,20,2
3,0.0,0.0,0.0,0.0,human-str barbarian strength,1,20,3
4,0.1,0.0,9.0,0.9,human-str barbarian strength,1,20,4
5,0.3,0.0,26.0,2.6,human-str barbarian strength,1,20,5
6,0.2,0.0,17.0,1.7,human-str barbarian strength,1,20,6
7,0.3,0.0,22.0,2.2,human-str barbarian strength,1,20,7
8,0.4,0.0,35.0,3.5,human-str barbarian strength,1,20,8
9,0.5,0.0,38.0,3.8,human-str barbarian strength,1,20,9
10,0.1,0.0,7.0,0.7,human-str barbarian strength,1,20,10
11,0.3,0.0,22.0,2.2,human-str barbarian strength,1,20,11
12,0.3,0.0,21.0,2.1,human-str barbarian strength,1,20,12
13,0.2,0.0,14.0,1.4,human-str barbarian strength,1,20,13
14,0.1,0.0,4.0,0.4,human-str barbarian strength,1,20,14
15,0.2,0.0,12.0,1.2,human-str barbarian strength,1,20,15
16,0.4,0.0,36.0,3.6,human-str barbarian strength,1,20,16
17,0.2,0.0,17.0,1.7,human-str barbarian strength,1,20,17
18,0.1,0.0,9.0,0.9,human-str barbarian strength,1,20,18
19,0.2,0.0,10.0,1.0,human-str barbarian strength,1,20,19
20,0.1,0.0,4.0,0.4,human-str barbarian strength,1,20,20
21,0.1,0.0,5.0,0.5,human-str barbarian strength,1,20,21
22,0.1,0.0,6.0,0.6,human-str barbarian strength,1,20,22
23,0.2,0.0,10.0,1.0,human-str barbarian strength,1,20,23
24,0.2,0.0,12.0,1.2,human-str barbarian strength,1,20,24
25,0.3,0.0,18.0,1.8,human-str barbarian strength,1,20,25
26,0.0,0.0,0.0,0.0,human-str barbarian strength,1,20,26
27,0.3,0.0,14.0,1.4,human-str barbarian strength,1,20,27
28,0.3,0.0,17.0,1.7,human-str barbarian strength,1,20,28
29,0.1,0.0,7.0,0.7,human-str barbarian strength,1,20,29
30,0.2,0.0,10.0,1.0,human-str barbarian strength,1,20,30
31,0.2,0.0,11.0,1.1,human-str barbarian strength,1,20,31
32,0.4,0.0,32.0,3.2,human-str barbarian strength,1,20,32
33,0.3,0.0,21.0,2.1,human-str barbarian strength,1,20,33
34,0.0,0.0,0.0,0.0,human-str barbarian strength,1,20,34
35,0.2,0.0,8.0,0.8,human-str barbarian strength,1,20,35
36,0.3,0.0,17.0,1.7,human-str barbarian strength,1,20,36
37,0.3,0.0,18.0,1.8,human-str barbarian strength,1,20,37
38,0.1,0.0,8.0,0.8,human-str barbarian strength,1,20,38
39,0.1,0.0,4.0,0.4,human-str barbarian strength,1,20,39
40,0.1,0.0,8.0,0.8,human-str barbarian strength,1,20,40
41,0.4,0.0,39.0,3.9,human-str barbarian strength,1,20,41
42,0.3,0.0,28.0,2.8,human-str barbarian strength,1,20,42
43,0.3,0.0,16.0,1.6,human-str barbarian strength,1,20,43
44,0.4,0.0,20.0,2.0,human-str barbarian strength,1,20,44
45,0.2,0.0,10.0,1.0,human-str barbarian strength,1,20,45
46,0.3,0.0,21.0,2.1,human-str barbarian strength,1,20,46
47,0.3,0.0,16.0,1.6,human-str barbarian strength,1,20,47
48,0.1,0.0,8.0,0.8,human-str barbarian strength,1,20,48
49,0.2,0.0,14.0,1.4,human-str barbarian strength,1,20,49
50,0.4,0.0,28.0,2.8,human-str barbarian strength,1,20,50
51,0.6,0.0,53.0,5.3,human-str barbarian strength,1,20,51
52,0.1,0.0,12.0,1.2,human-str barbarian strength,1,20,52
53,0.2,0.0,10.0,1.0,human-str barbarian strength,1,20,53
54,0.2,0.0,16.0,1.6,human-str barbarian strength,1,20,54
55,0.5,0.0,40.0,4.0,human-str barbarian strength,1,20,55
56,0.5,0.0,36.0,3.6,human-str barbarian strength,1,20,56
57,0.1,0.0,5.0,0.5,human-str barbarian strength,1,20,57
58,0.3,0.0,21.0,2.1,human-str barbarian strength,1,20,58
59,0.1,0.0,9.0,0.9,human-str barbarian strength,1,20,59
60,0.2,0.0,14.0,1.4,human-str barbarian strength,1,20,60
61,0.3,0.0,17.0,1.7,human-str barbarian strength,1,20,61
62,0.1,0.0,6.0,0.6,human-str barbarian strength,1,20,62
63,0.5,0.0,34.0,3.4,human-str barbarian strength,1,20,63
64,0.4,0.0,18.0,1.8,human-str barbarian strength,1,20,64
65,0.2,0.0,16.0,1.6,human-str barbarian strength,1,20,65
66,0.1,0.0,4.0,0.4,human-str barbarian strength,1,20,66
67,0.0,0.0,0.0,0.0,human-str barbarian strength,1,20,67
68,0.2,0.0,11.0,1.1,human-str barbarian strength,1,20,68
69,0.1,0.0,6.0,0.6,human-str barbarian strength,1,20,69
70,0.4,0.0,27.0,2.7,human-str barbarian strength,1,20,70
71,0.5,0.0,43.0,4.3,human-str barbarian strength,1,20,71
72,0.3,0.0,28.0,2.8,human-str barbarian strength,1,20,72
73,0.3,0.0,22.0,2.2,human-str barbarian strength,1,20,73
74,0.2,0.0,9.0,0.9,human-str barbarian strength,1,20,74
75,0.7,0.0,44.0,4.4,human-str barbarian strength,1,20,75
76,0.1,0.0,6.0,0.6,human-str barbarian strength,1,20,76
77,0.3,0.0,17.0,1.7,human-str barbarian strength,1,20,77
78,0.3,0.0,19.0,1.9,human-str barbarian strength,1,20,78
79,0.4,0.0,28.0,2.8,human-str barbarian strength,1,20,79
80,0.3,0.0,17.0,1.7,human-str barbarian strength,1,20,80
81,0.1,0.0,5.0,0.5,human-str barbarian strength,1,20,81
82,0.2,0.0,10.0,1.0,human-str barbarian strength,1,20,82
83,0.1,0.0,5.0,0.5,human-str barbarian strength,1,20,83
84,0.6,0.0,37.0,3.7,human-str barbarian strength,1,20,84
85,0.2,0.0,12.0,1.2,human-str barbarian strength,1,20,85
86,0.4,0.0,27.0,2.7,human-str barbarian strength,1,20,86
87,0.1,0.0,4.0,0.4,human-str barbarian strength,1,20,87
88,0.0,0.0,0.0,0.0,human-str barbarian strength,1,20,88
89,0.4,0.0,23.0,2.3,human-str barbarian strength,1,20,89
90,0.5,0.0,35.0,3.5,human-str barbarian strength,1,20,90
91,0.3,0.0,18.0,1.8,human-str barbarian strength,1,20,91
92,0.1,0.0,5.0,0.5,human-str barbarian strength,1,20,92
93,0.2,0.0,13.0,1.3,human-str barbarian strength,1,20,93
94,0.0,0.0,0.0,0.0,human-str barbarian strength,1,20,94
95,0.2,0.0,16.0,1.6,human-str barbarian strength,1,20,95
96,0.0,0.0,0.0,0.0,human-str barbarian strength,1,20,96
97,0.2,0.0,13.0,1.3,human-str barbarian strength,1,20,97
98,0.3,0.0,19.0,1.9,human-str barbarian strength,1,20,98
99,0.2,0.0,11.0,1.1,human-str barbarian strength,1,20,99
0,0.1,0.0,4.0,0.4,human-str barbarian strength,1,21,0
1,0.3,0.0,22.0,2.2,human-str barbarian strength,1,21,1
2,0.6,0.0,44.0,4.4,human-str barbarian strength,1,21,2
3,0.3,0.0,20.0,2.0,human-str barbarian strength,1,21,3
4,0.0,0.0,0.0,0.0,human-str barbarian strength,1,21,4
5,0.3,0.0,24.0,2.4,human-str barbarian strength,1,21,5
6,0.2,0.0,10.0,1.0,human-str barbarian strength,1,21,6
7,0.3,0.0,18.0,1.8,human-str barbarian strength,1,21,7
8,0.1,0.0,4.0,0.4,human-str barbarian strength,1,21,8
9,0.3,0.0,24.0,2.4,human-str barbarian strength,1,21,9
10,0.2,0.0,11.0,1.1,human-str barbarian strength,1,21,10
11,0.2,0.0,16.0,1.6,human-str barbarian strength,1,21,11
12,0.2,0.0,11.0,1.1,human-str barbarian strength,1,21,12
13,0.1,0.0,4.0,0.4,human-str barbarian strength,1,21,13
14,0.1,0.0,4.0,0.4,human-str barbarian strength,1,21,14
15,0.1,0.0,5.0,0.5,human-str barbarian strength,1,21,15
16,0.2,0.0,12.0,1.2,human-str barbarian strength,1,21,16
17,0.2,0.0,16.0,1.6,human-str barbarian strength,1,21,17
18,0.1,0.0,9.0,0.9,human-str barbarian strength,1,21,18
19,0.3,0.0,24.0,2.4,human-str barbarian strength,1,21,19
20,0.0,0.0,0.0,0.0,human-str barbarian strength,1,21,20
21,0.1,0.0,12.0,1.2,human-str barbarian strength,1,21,21
22,0.3,0.0,18.0,1.8,human-str barbarian strength,1,21,22
23,0.2,0.0,14.0,1.4,human-str barbarian strength,1,21,23
24,0.0,0.0,0.0,0.0,human-str barbarian strength,1,21,24
25,0.1,0.0,11.0,1.1,human-str barbarian strength,1,21,25
26,0.3,0.0,17.0,1.7,human-str barbarian strength,1,21,26
27,0.0,0.0,0.0,0.0,human-str barbarian strength,1,21,27
28,0.1,0.0,13.0,1.3,human-str barbarian strength,1,21,28
29,0.0,0.0,0.0,0.0,human-str barbarian strength,1,21,29
30,0.1,0.0,12.0,1.2,human-str barbarian strength,1,21,30
31,0.1,0.0,11.0,1.1,human-str barbarian strength,1,21,31
32,0.3,0.0,26.0,2.6,human-str barbarian strength,1,21,32
33,0.3,0.0,22.0,2.2,human-str barbarian strength,1,21,33
34,0.3,0.0,23.0,2.3,human-str barbarian strength,1,21,34
35,0.2,0.0,14.0,1.4,human-str barbarian strength,1,21,35
36,0.3,0.0,23.0,2.3,human-str barbarian strength,1,21,36
37,0.2,0.0,16.0,1.6,human-str barbarian strength,1,21,37
38,0.0,0.0,0.0,0.0,human-str barbarian strength,1,21,38
39,0.1,0.0,8.0,0.8,human-str barbarian strength,1,21,39
40,0.0,0.0,0.0,0.0,human-str barbarian strength,1,21,40
41,0.1,0.0,8.0,0.8,human-str barbarian strength,1,21,41
42,0.1,0.0,9.0,0.9,human-str barbarian strength,1,21,42
43,0.3,0.0,18.0,1.8,human-str barbarian strength,1,21,43
44,0.1,0.0,7.0,0.7,human-str barbarian strength,1,21,44
45,0.1,0.0,5.0,0.5,human-str barbarian strength,1,21,45
46,0.2,0.0,15.0,1.5,human-str barbarian strength,1,21,46
47,0.2,0.0,14.0,1.4,human-str barbarian strength,1,21,47
48,0.2,0.0,15.0,1.5,human-str barbarian strength,1,21,48
49,0.2,0.0,12.0,1.2,human-str barbarian strength,1,21,49
50,0.4,0.0,30.0,3.0,human-str barbarian strength,1,21,50
51,0.1,0.0,8.0,0.8,human-str barbarian strength,1,21,51
52,0.2,0.0,18.0,1.8,human-str barbarian strength,1,21,52
53,0.1,0.0,6.0,0.6,human-str barbarian strength,1,21,53
54,0.2,0.0,11.0,1.1,human-str barbarian strength,1,21,54
55,0.3,0.0,22.0,2.2,human-str barbarian strength,1,21,55
56,0.0,0.0,0.0,0.0,human-str barbarian strength,1,21,56
57,0.1,0.0,8.0,0.8,human-str barbarian strength,1,21,57
58,0.1,0.0,6.0,0.6,human-str barbarian strength,1,21,58
59,0.3,0.0,21.0,2.1,human-str barbarian strength,1,21,59
60,0.2,0.0,11.0,1.1,human-str barbarian strength,1,21,60
61,0.0,0.0,0.0,0.0,human-str barbarian strength,1,21,61
62,0.1,0.0,5.0,0.5,human-str barbarian strength,1,21,62
63,0.2,0.0,12.0,1.2,human-str barbarian strength,1,21,63
64,0.2,0.0,16.0,1.6,human-str barbarian strength,1,21,64
65,0.4,0.0,21.0,2.1,human-str barbarian strength,1,21,65
66,0.3,0.0,13.0,1.3,human-str barbarian strength,1,21,66
67,0.2,0.0,11.0,1.1,human-str barbarian strength,1,21,67
68,0.0,0.0,0.0,0.0,human-str barbarian strength,1,21,68
69,0.3,0.0,15.0,1.5,human-str barbarian strength,1,21,69
70,0.2,0.0,13.0,1.3,human-str barbarian strength,1,21,70
71,0.1,0.0,7.0,0.7,human-str barbarian strength,1,21,71
72,0.5,0.0,35.0,3.5,human-str barbarian strength,1,21,72
73,0.4,0.0,24.0,2.4,human-str barbarian strength,1,21,73
74,0.0,0.0,0.0,0.0,human-str barbarian strength,1,21,74
75,0.1,0.0,6.0,0.6,human-str barbarian strength,1,21,75
76,0.1,0.0,5.0,0.5,human-str barbarian strength,1,21,76
77,0.1,0.0,4.0,0.4,human-str barbarian strength,1,21,77
78,0.1,0.0,6.0,0.6,human-str barbarian strength,1,21,78
79,0.1,0.0,8.0,0.8,human-str barbarian strength,1,21,79
80,0.0,0.0,0.0,0.0,human-str barbarian strength,1,21,80
81,0.3,0.0,21.0,2.1,human-str barbarian strength,1,21,81
82,0.2,0.0,13.0,1.3,human-str barbarian strength,1,21,82
83,0.2,0.0,12.0,1.2,human-str barbarian strength,1,21,83
84,0.4,0.0,27.0,2.7,human-str barbarian strength,1,21,84
85,0.0,0.0,0.0,0.0,human-str barbarian strength,1,21,85
86,0.1,0.0,6.0,0.6,human-str barbarian strength,1,21,86
87,0.1,0.0,4.0,0.4,human-str barbarian strength,1,21,87
88,0.3,0.0,22.0,2.2,human-str barbarian strength,1,21,88
89,0.2,0.0,17.0,1.7,human-str barbarian strength,1,21,89
90,0.3,0.0,19.0,1.9,human-str barbarian strength,1,21,90
91,0.2,0.0,13.0,1.3,human-str barbarian strength,1,21,91
92,0.3,0.0,19.0,1.9,human-str barbarian strength,1,21,92
93,0.5,0.0,32.0,3.2,human-str barbarian strength,1,21,93
94,0.3,0.0,21.0,2.1,human-str barbarian strength,1,21,94
95,0.4,0.0,35.0,3.5,human-str barbarian strength,1,21,95
96,0.2,0.0,12.0,1.2,human-str barbarian strength,1,21,96
97,0.0,0.0,0.0,0.0,human-str barbarian strength,1,21,97
98,0.3,0.0,20.0,2.0,human-str barbarian strength,1,21,98
99,0.2,0.0,14.0,1.4,human-str barbarian strength,1,21,99
0,0.4,0.0,30.0,3.0,human-str barbarian strength,1,22,0
1,0.1,0.0,8.0,0.8,human-str barbarian strength,1,22,1
2,0.1,0.0,14.0,1.4,human-str barbarian strength,1,22,2
3,0.3,0.0,23.0,2.3,human-str barbarian strength,1,22,3
4,0.3,0.0,29.0,2.9,human-str barbarian strength,1,22,4
5,0.2,0.0,18.0,1.8,human-str barbarian strength,1,22,5
6,0.1,0.0,6.0,0.6,human-str barbarian strength,1,22,6
7,0.3,0.0,19.0,1.9,human-str barbarian strength,1,22,7
8,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,8
9,0.2,0.0,18.0,1.8,human-str barbarian strength,1,22,9
10,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,10
11,0.1,0.0,13.0,1.3,human-str barbarian strength,1,22,11
12,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,12
13,0.2,0.0,13.0,1.3,human-str barbarian strength,1,22,13
14,0.4,0.0,23.0,2.3,human-str barbarian strength,1,22,14
15,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,15
16,0.2,0.0,19.0,1.9,human-str barbarian strength,1,22,16
17,0.2,0.0,15.0,1.5,human-str barbarian strength,1,22,17
18,0.2,0.0,10.0,1.0,human-str barbarian strength,1,22,18
19,0.1,0.0,11.0,1.1,human-str barbarian strength,1,22,19
20,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,20
21,0.2,0.0,15.0,1.5,human-str barbarian strength,1,22,21
22,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,22
23,0.1,0.0,8.0,0.8,human-str barbarian strength,1,22,23
24,0.3,0.0,21.0,2.1,human-str barbarian strength,1,22,24
25,0.1,0.0,6.0,0.6,human-str barbarian strength,1,22,25
26,0.2,0.0,16.0,1.6,human-str barbarian strength,1,22,26
27,0.1,0.0,10.0,1.0,human-str barbarian strength,1,22,27
28,0.1,0.0,5.0,0.5,human-str barbarian strength,1,22,28
29,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,29
30,0.1,0.0,9.0,0.9,human-str barbarian strength,1,22,30
31,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,31
32,0.2,0.0,16.0,1.6,human-str barbarian strength,1,22,32
33,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,33
34,0.5,0.0,26.0,2.6,human-str barbarian strength,1,22,34
35,0.2,0.0,14.0,1.4,human-str barbarian strength,1,22,35
36,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,36
37,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,37
38,0.1,0.0,5.0,0.5,human-str barbarian strength,1,22,38
39,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,39
40,0.1,0.0,14.0,1.4,human-str barbarian strength,1,22,40
41,0.1,0.0,5.0,0.5,human-str barbarian strength,1,22,41
42,0.1,0.0,6.0,0.6,human-str barbarian strength,1,22,42
43,0.1,0.0,11.0,1.1,human-str barbarian strength,1,22,43
44,0.3,0.0,15.0,1.5,human-str barbarian strength,1,22,44
45,0.1,0.0,6.0,0.6,human-str barbarian strength,1,22,45
46,0.1,0.0,7.0,0.7,human-str barbarian strength,1,22,46
47,0.1,0.0,4.0,0.4,human-str barbarian strength,1,22,47
48,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,48
49,0.3,0.0,21.0,2.1,human-str barbarian strength,1,22,49
50,0.2,0.0,12.0,1.2,human-str barbarian strength,1,22,50
51,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,51
52,0.3,0.0,12.0,1.2,human-str barbarian strength,1,22,52
53,0.4,0.0,35.0,3.5,human-str barbarian strength,1,22,53
54,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,54
55,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,55
56,0.1,0.0,6.0,0.6,human-str barbarian strength,1,22,56
57,0.3,0.0,22.0,2.2,human-str barbarian strength,1,22,57
58,0.1,0.0,4.0,0.4,human-str barbarian strength,1,22,58
59,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,59
60,0.3,0.0,23.0,2.3,human-str barbarian strength,1,22,60
61,0.2,0.0,16.0,1.6,human-str barbarian strength,1,22,61
62,0.1,0.0,8.0,0.8,human-str barbarian strength,1,22,62
63,0.3,0.0,26.0,2.6,human-str barbarian strength,1,22,63
64,0.1,0.0,5.0,0.5,human-str barbarian strength,1,22,64
65,0.4,0.0,29.0,2.9,human-str barbarian strength,1,22,65
66,0.4,0.0,35.0,3.5,human-str barbarian strength,1,22,66
67,0.4,0.0,26.0,2.6,human-str barbarian strength,1,22,67
68,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,68
69,0.4,0.0,24.0,2.4,human-str barbarian strength,1,22,69
70,0.1,0.0,8.0,0.8,human-str barbarian strength,1,22,70
71,0.3,0.0,17.0,1.7,human-str barbarian strength,1,22,71
72,0.2,0.0,9.0,0.9,human-str barbarian strength,1,22,72
73,0.1,0.0,8.0,0.8,human-str barbarian strength,1,22,73
74,0.3,0.0,34.0,3.4,human-str barbarian strength,1,22,74
75,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,75
76,0.2,0.0,15.0,1.5,human-str barbarian strength,1,22,76
77,0.4,0.0,26.0,2.6,human-str barbarian strength,1,22,77
78,0.0,0.0,0.0,0.0,human-str barbarian strength,1,22,78
79,0.3,0.0,14.0,1.4,human-str barbarian strength,1,22,79
80,0.2,0.0,20.0,2.0,human-str barbarian strength,1,22,80
81,0.1,0.0,6.0,0.6,human-str barbarian strength,1,22,81
82,0.2,0.0,17.0,1.7,human-str barbarian strength,1,22,82
83,0.1,0.0,4.0,0.4,human-str barbarian strength,1,22,83
84,0.2,0.0,17.0,1.7,human-str barbarian strength,1,22,84
85,0.3,0.0,22.0,2.2,human-str barbarian strength,1,22,85
86,0.1,0.0,4.0,0.4,human-str barbarian strength,1,22,86
87,0.1,0.0,12.0,1.2,human-str barbarian strength,1,22,87
88,0.2,0.0,15.0,1.5,human-str barbarian strength,1,22,88
89,0.3,0.0,21.0,2.1,human-str barbarian strength,1,22,89
90,0.4,0.0,22.0,2.2,human-str barbarian strength,1,22,90
91,0.3,0.0,28.0,2.8,human-str barbarian strength,1,22,91
92,0.3,0.0,19.0,1.9,human-str barbarian strength,1,22,92
93,0.1,0.0,9.0,0.9,human-str barbarian strength,1,22,93
94,0.1,0.0,6.0,0.6,human-str barbarian strength,1,22,94
95,0.1,0.0,7.0,0.7,human-str barbarian strength,1,22,95
96,0.1,0.0,4.0,0.4,human-str barbarian strength,1,22,96
97,0.3,0.0,19.0,1.9,human-str barbarian strength,1,22,97
98,0.1,0.0,4.0,0.4,human-str barbarian strength,1,22,98
99,0.2,0.0,8.0,0.8,human-str barbarian strength,1,22,99
0,0.1,0.0,11.0,1.1,human-str barbarian strength,1,23,0
1,0.0,0.0,0.0,0.0,human-str barbarian strength,1,23,1
2,0.0,0.0,0.0,0.0,human-str barbarian strength,1,23,2
3,0.1,0.0,5.0,0.5,human-str barbarian strength,1,23,3
4,0.0,0.0,0.0,0.0,human-str barbarian strength,1,23,4
5,0.1,0.0,13.0,1.3,human-str barbarian strength,1,23,5
6,0.1,0.0,9.0,0.9,human-str barbarian strength,1,23,6
7,0.2,0.0,8.0,0.8,human-str barbarian strength,1,23,7
8,0.2,0.0,10.0,1.0,human-str barbarian strength,1,23,8
9,0.1,0.0,7.0,0.7,human-str barbarian strength,1,23,9
10,0.1,0.0,4.0,0.4,human-str barbarian strength,1,23,10
11,0.1,0.0,12.0,1.2,human-str barbarian strength,1,23,11
12,0.1,0.0,8.0,0.8,human-str barbarian strength,1,23,12
13,0.1,0.0,5.0,0.5,human-str barbarian strength,1,23,13
14,0.1,0.0,5.0,0.5,human-str barbarian strength,1,23,14
15,0.1,0.0,8.0,0.8,human-str barbarian strength,1,23,15
16,0.0,0.0,0.0,0.0,human-str barbarian strength,1,23,16
17,0.2,0.0,10.0,1.0,human-str barbarian strength,1,23,17
18,0.0,0.0,0.0,0.0,human-str barbarian strength,1,23,18
19,0.3,0.0,17.0,1.7,human-str barbarian strength,1,23,19
20,0.1,0.0,5.0,0.5,human-str barbarian strength,1,23,20
21,0.1,0.0,5.0,0.5,human-str barbarian strength,1,23,21
22,0.1,0.0,10.0,1.0,human-str barbarian strength,1,23,22
23,0.0,0.0,0.0,0.0,human-str barbarian strength,1,23,23
24,0.0,0.0,0.0,0.0,human-str barbarian strength,1,23,24
25,0.2,0.0,16.0,1.6,human-str barbarian strength,1,23,25
26,0.1,0.0,6.0,0.6,human-str barbarian strength,1,23,26
27,0.1,0.0,12.0,1.2,human-str barbarian strength,1,23,27
28,0.0,0.0,0.0,0.0,human-str barbarian strength,1,23,28
29,0.0,0.0,0.0,0.0,human-str barbarian strength,1,23,29
30,0.0,0.0,0.0,0.0,human-str barbarian strength,1,23,30
31,0.1,0.0,4.0,0.4,human-str barbarian strength,1,23,31
32,0.1,0.0,5.0,0.5,human-str barbarian strength,1,23,32
33,0.0,0.0,0.0,0.0,human-str barbarian strength,1,23,33
