,attack_sucess_1,attack_sucess_2,total_dmg,avg_dmg,attack_crit_status_1,attack_crit_status_2,build_name,build_level,target_ac,encounter_num,ancestry,class_build
13,0.4,0.6,30.0,6.0,0.0,0.0,orc-dex barbarian strength,1,11,13,orc-dex,barbarian
14,1.0,0.2,42.0,8.4,0.0,0.0,orc-dex barbarian strength,1,11,14,orc-dex,barbarian
15,1.0,0.4,45.0,9.0,0.0,0.0,orc-dex barbarian strength,1,11,15,orc-dex,barbarian
16,0.8,0.4,37.0,7.4,0.0,0.0,orc-dex barbarian strength,1,11,16,orc-dex,barbarian
17,0.8,0.4,32.0,6.4,0.0,0.0,orc-dex barbarian strength,1,11,17,orc-dex,barbarian
18,0.4,0.2,21.0,4.2,0.0,0.0,orc-dex barbarian strength,1,11,18,orc-dex,barbarian
19,0.6,0.6,35.0,7.0,0.0,0.0,orc-dex barbarian strength,1,11,19,orc-dex,barbarian
0,0.4,0.6,27.0,5.4,0.0,0.0,orc-dex barbarian strength,1,12,0,orc-dex,barbarian
1,0.2,0.2,13.0,2.6,0.0,0.0,orc-dex barbarian strength,1,12,1,orc-dex,barbarian
2,0.4,0.0,11.0,2.2,0.0,0.0,orc-dex barbarian strength,1,12,2,orc-dex,barbarian
3,0.4,0.2,15.0,3.0,0.0,0.0,orc-dex barbarian strength,1,12,3,orc-dex,barbarian
4,0.6,0.6,46.0,9.2,0.0,0.0,orc-dex barbarian strength,1,12,4,orc-dex,barbarian
5,0.8,0.0,23.0,4.6,0.0,0.0,orc-dex barbarian strength,1,12,5,orc-dex,barbarian
6,0.8,0.4,32.0,6.4,0.0,0.0,orc-dex barbarian strength,1,12,6,orc-dex,barbarian
7,0.2,0.4,19.0,3.8,0.0,0.0,orc-dex barbarian strength,1,12,7,orc-dex,barbarian
8,0.6,0.4,24.0,4.8,0.0,0.0,orc-dex barbarian strength,1,12,8,orc-dex,barbarian
9,1.0,0.4,58.0,11.6,0.0,0.0,orc-dex barbarian strength,1,12,9,orc-dex,barbarian
10,0.8,0.2,32.0,6.4,0.0,0.0,orc-dex barbarian strength,1,12,10,orc-dex,barbarian
11,1.0,0.2,29.0,5.8,0.0,0.0,orc-dex barbarian strength,1,12,11,orc-dex,barbarian
12,0.4,0.0,13.0,2.6,0.0,0.0,orc-dex barbarian strength,1,12,12,orc-dex,barbarian
13,0.6,0.8,41.0,8.2,0.0,0.0,orc-dex barbarian strength,1,12,13,orc-dex,barbarian
14,0.6,0.4,18.0,3.6,0.0,0.0,orc-dex barbarian strength,1,12,14,orc-dex,barbarian
15,0.6,0.4,18.0,3.6,0.0,0.0,orc-dex barbarian strength,1,12,15,orc-dex,barbarian
16,0.8,0.6,46.0,9.2,0.0,0.0,orc-dex barbarian strength,1,12,16,orc-dex,barbarian
17,0.6,0.2,20.0,4.0,0.0,0.0,orc-dex barbarian strength,1,12,17,orc-dex,barbarian
18,0.4,0.2,20.0,4.0,0.0,0.0,orc-dex barbarian strength,1,12,18,orc-dex,barbarian
19,0.6,0.6,40.0,8.0,0.0,0.0,orc-dex barbarian strength,1,12,19,orc-dex,barbarian
0,0.6,0.0,12.0,2.4,0.0,0.0,orc-dex barbarian strength,1,13,0,orc-dex,barbarian
1,0.6,0.6,44.0,8.8,0.0,0.0,orc-dex barbarian strength,1,13,1,orc-dex,barbarian
2,0.6,0.2,21.0,4.2,0.0,0.0,orc-dex barbarian strength,1,13,2,orc-dex,barbarian
3,0.6,0.8,55.0,11.0,0.0,0.0,orc-dex barbarian strength,1,13,3,orc-dex,barbarian
4,0.4,0.4,26.0,5.2,0.0,0.0,orc-dex barbarian strength,1,13,4,orc-dex,barbarian
5,0.6,0.4,27.0,5.4,0.0,0.0,orc-dex barbarian strength,1,13,5,orc-dex,barbarian
6,0.8,0.4,45.0,9.0,0.0,0.0,orc-dex barbarian strength,1,13,6,orc-dex,barbarian
7,0.6,0.4,39.0,7.8,0.0,0.0,orc-dex barbarian strength,1,13,7,orc-dex,barbarian
8,0.8,0.0,26.0,5.2,0.0,0.0,orc-dex barbarian strength,1,13,8,orc-dex,barbarian
9,0.8,0.2,26.0,5.2,0.0,0.0,orc-dex barbarian strength,1,13,9,orc-dex,barbarian
10,0.4,0.2,21.0,4.2,0.0,0.0,orc-dex barbarian strength,1,13,10,orc-dex,barbarian
11,1.0,0.4,39.0,7.8,0.0,0.0,orc-dex barbarian strength,1,13,11,orc-dex,barbarian
12,0.8,0.0,24.0,4.8,0.0,0.0,orc-dex barbarian strength,1,13,12,orc-dex,barbarian
13,0.8,0.6,48.0,9.6,0.0,0.0,orc-dex barbarian strength,1,13,13,orc-dex,barbarian
14,0.8,0.0,19.0,3.8,0.0,0.0,orc-dex barbarian strength,1,13,14,orc-dex,barbarian
15,0.8,0.4,31.0,6.2,0.0,0.0,orc-dex barbarian strength,1,13,15,orc-dex,barbarian
16,0.8,0.4,28.0,5.6,0.0,0.0,orc-dex barbarian strength,1,13,16,orc-dex,barbarian
17,0.8,0.4,29.0,5.8,0.0,0.0,orc-dex barbarian strength,1,13,17,orc-dex,barbarian
18,0.4,0.6,29.0,5.8,0.0,0.0,orc-dex barbarian strength,1,13,18,orc-dex,barbarian
19,0.2,0.6,28.0,5.6,0.0,0.0,orc-dex barbarian strength,1,13,19,orc-dex,barbarian
0,0.8,0.4,30.0,6.0,0.0,0.0,orc-dex barbarian strength,1,14,0,orc-dex,barbarian
1,0.4,0.2,13.0,2.6,0.0,0.0,orc-dex barbarian strength,1,14,1,orc-dex,barbarian
2,0.4,0.0,7.0,1.4,0.0,0.0,orc-dex barbarian strength,1,14,2,orc-dex,barbarian
3,0.6,0.6,39.0,7.8,0.0,0.0,orc-dex barbarian strength,1,14,3,orc-dex,barbarian
4,0.8,0.0,19.0,3.8,0.0,0.0,orc-dex barbarian strength,1,14,4,orc-dex,barbarian
5,0.6,0.2,23.0,4.6,0.0,0.0,orc-dex barbarian strength,1,14,5,orc-dex,barbarian
6,0.4,0.2,18.0,3.6,0.0,0.0,orc-dex barbarian strength,1,14,6,orc-dex,barbarian
7,0.6,0.4,30.0,6.0,0.0,0.0,orc-dex barbarian strength,1,14,7,orc-dex,barbarian
8,0.4,0.8,30.0,6.0,0.0,0.0,orc-dex barbarian strength,1,14,8,orc-dex,barbarian
9,0.8,0.8,44.0,8.8,0.0,0.0,orc-dex barbarian strength,1,14,9,orc-dex,barbarian
10,0.4,0.4,22.0,4.4,0.0,0.0,orc-dex barbarian strength,1,14,10,orc-dex,barbarian
11,0.2,0.2,16.0,3.2,0.0,0.0,orc-dex barbarian strength,1,14,11,orc-dex,barbarian
12,0.2,0.2,7.0,1.4,0.0,0.0,orc-dex barbarian strength,1,14,12,orc-dex,barbarian
13,1.0,0.2,33.0,6.6,0.0,0.0,orc-dex barbarian strength,1,14,13,orc-dex,barbarian
14,0.8,0.2,26.0,5.2,0.0,0.0,orc-dex barbarian strength,1,14,14,orc-dex,barbarian
15,0.4,0.0,15.0,3.0,0.0,0.0,orc-dex barbarian strength,1,14,15,orc-dex,barbarian
16,0.4,0.6,22.0,4.4,0.0,0.0,orc-dex barbarian strength,1,14,16,orc-dex,barbarian
17,0.4,0.2,16.0,3.2,0.0,0.0,orc-dex barbarian strength,1,14,17,orc-dex,barbarian
18,0.4,0.2,18.0,3.6,0.0,0.0,orc-dex barbarian strength,1,14,18,orc-dex,barbarian
19,0.4,0.4,22.0,4.4,0.0,0.0,orc-dex barbarian strength,1,14,19,orc-dex,barbarian
0,0.6,0.2,30.0,6.0,0.0,0.0,orc-dex barbarian strength,1,15,0,orc-dex,barbarian
1,0.6,0.2,23.0,4.6,0.0,0.0,orc-dex barbarian strength,1,15,1,orc-dex,barbarian
2,0.2,0.2,15.0,3.0,0.0,0.0,orc-dex barbarian strength,1,15,2,orc-dex,barbarian
3,0.6,0.0,15.0,3.0,0.0,0.0,orc-dex barbarian strength,1,15,3,orc-dex,barbarian
4,0.4,0.4,34.0,6.8,0.0,0.0,orc-dex barbarian strength,1,15,4,orc-dex,barbarian
5,0.8,0.0,26.0,5.2,0.0,0.0,orc-dex barbarian strength,1,15,5,orc-dex,barbarian
6,0.2,0.4,18.0,3.6,0.0,0.0,orc-dex barbarian strength,1,15,6,orc-dex,barbarian
7,0.6,0.2,23.0,4.6,0.0,0.0,orc-dex barbarian strength,1,15,7,orc-dex,barbarian
8,0.2,0.0,12.0,2.4,0.0,0.0,orc-dex barbarian strength,1,15,8,orc-dex,barbarian
9,1.0,0.2,51.0,10.2,0.0,0.0,orc-dex barbarian strength,1,15,9,orc-dex,barbarian
10,0.2,0.2,18.0,3.6,0.0,0.0,orc-dex barbarian strength,1,15,10,orc-dex,barbarian
11,1.0,0.4,40.0,8.0,0.0,0.0,orc-dex barbarian strength,1,15,11,orc-dex,barbarian
12,0.8,0.2,33.0,6.6,0.0,0.0,orc-dex barbarian strength,1,15,12,orc-dex,barbarian
13,0.2,0.2,11.0,2.2,0.0,0.0,orc-dex barbarian strength,1,15,13,orc-dex,barbarian
14,0.6,0.0,22.0,4.4,0.0,0.0,orc-dex barbarian strength,1,15,14,orc-dex,barbarian
15,0.2,0.0,4.0,0.8,0.0,0.0,orc-dex barbarian strength,1,15,15,orc-dex,barbarian
16,0.2,0.4,15.0,3.0,0.0,0.0,orc-dex barbarian strength,1,15,16,orc-dex,barbarian
17,0.4,0.2,14.0,2.8,0.0,0.0,orc-dex barbarian strength,1,15,17,orc-dex,barbarian
18,0.6,0.0,17.0,3.4,0.0,0.0,orc-dex barbarian strength,1,15,18,orc-dex,barbarian
19,0.6,0.2,25.0,5.0,0.0,0.0,orc-dex barbarian strength,1,15,19,orc-dex,barbarian
0,0.2,0.4,23.0,4.6,0.0,0.0,orc-dex barbarian strength,1,16,0,orc-dex,barbarian
1,0.4,0.0,13.0,2.6,0.0,0.0,orc-dex barbarian strength,1,16,1,orc-dex,barbarian
2,0.8,0.2,27.0,5.4,0.0,0.0,orc-dex barbarian strength,1,16,2,orc-dex,barbarian
3,0.8,0.4,35.0,7.0,0.0,0.0,orc-dex barbarian strength,1,16,3,orc-dex,barbarian
4,0.6,0.2,29.0,5.8,0.0,0.0,orc-dex barbarian strength,1,16,4,orc-dex,barbarian
5,0.6,0.0,16.0,3.2,0.0,0.0,orc-dex barbarian strength,1,16,5,orc-dex,barbarian
6,0.6,0.2,16.0,3.2,0.0,0.0,orc-dex barbarian strength,1,16,6,orc-dex,barbarian
7,0.8,0.2,35.0,7.0,0.0,0.0,orc-dex barbarian strength,1,16,7,orc-dex,barbarian
8,0.2,0.2,12.0,2.4,0.0,0.0,orc-dex barbarian strength,1,16,8,orc-dex,barbarian
9,0.0,0.2,10.0,2.0,0.0,0.0,orc-dex barbarian strength,1,16,9,orc-dex,barbarian
10,0.6,0.0,19.0,3.8,0.0,0.0,orc-dex barbarian strength,1,16,10,orc-dex,barbarian
11,0.4,0.2,20.0,4.0,0.0,0.0,orc-dex barbarian strength,1,16,11,orc-dex,barbarian
12,0.4,0.2,12.0,2.4,0.0,0.0,orc-dex barbarian strength,1,16,12,orc-dex,barbarian
13,0.4,0.4,14.0,2.8,0.0,0.0,orc-dex barbarian strength,1,16,13,orc-dex,barbarian
14,0.4,0.2,18.0,3.6,0.0,0.0,orc-dex barbarian strength,1,16,14,orc-dex,barbarian
15,0.6,0.2,25.0,5.0,0.0,0.0,orc-dex barbarian strength,1,16,15,orc-dex,barbarian
16,0.6,0.0,23.0,4.6,0.0,0.0,orc-dex barbarian strength,1,16,16,orc-dex,barbarian
17,0.8,0.4,40.0,8.0,0.0,0.0,orc-dex barbarian strength,1,16,17,orc-dex,barbarian
18,0.4,0.0,12.0,2.4,0.0,0.0,orc-dex barbarian strength,1,16,18,orc-dex,barbarian
19,0.2,0.2,15.0,3.0,0.0,0.0,orc-dex barbarian strength,1,16,19,orc-dex,barbarian
0,0.4,0.0,22.0,4.4,0.0,0.0,orc-dex barbarian strength,1,17,0,orc-dex,barbarian
1,0.4,0.4,19.0,3.8,0.0,0.0,orc-dex barbarian strength,1,17,1,orc-dex,barbarian
2,0.4,0.2,17.0,3.4,0.0,0.0,orc-dex barbarian strength,1,17,2,orc-dex,barbarian
3,0.4,0.0,13.0,2.6,0.0,0.0,orc-dex barbarian strength,1,17,3,orc-dex,barbarian
4,0.6,0.0,24.0,4.8,0.0,0.0,orc-dex barbarian strength,1,17,4,orc-dex,barbarian
5,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,17,5,orc-dex,barbarian
6,0.6,0.0,14.0,2.8,0.0,0.0,orc-dex barbarian strength,1,17,6,orc-dex,barbarian
7,0.2,0.0,6.0,1.2,0.0,0.0,orc-dex barbarian strength,1,17,7,orc-dex,barbarian
8,0.4,0.2,19.0,3.8,0.0,0.0,orc-dex barbarian strength,1,17,8,orc-dex,barbarian
9,0.4,0.4,26.0,5.2,0.0,0.0,orc-dex barbarian strength,1,17,9,orc-dex,barbarian
10,0.6,0.0,20.0,4.0,0.0,0.0,orc-dex barbarian strength,1,17,10,orc-dex,barbarian
11,0.8,0.2,38.0,7.6,0.0,0.0,orc-dex barbarian strength,1,17,11,orc-dex,barbarian
12,0.2,0.0,5.0,1.0,0.0,0.0,orc-dex barbarian strength,1,17,12,orc-dex,barbarian
13,0.6,0.4,26.0,5.2,0.0,0.0,orc-dex barbarian strength,1,17,13,orc-dex,barbarian
14,0.2,0.0,7.0,1.4,0.0,0.0,orc-dex barbarian strength,1,17,14,orc-dex,barbarian
15,0.4,0.0,15.0,3.0,0.0,0.0,orc-dex barbarian strength,1,17,15,orc-dex,barbarian
16,0.4,0.0,10.0,2.0,0.0,0.0,orc-dex barbarian strength,1,17,16,orc-dex,barbarian
17,0.4,0.0,8.0,1.6,0.0,0.0,orc-dex barbarian strength,1,17,17,orc-dex,barbarian
18,0.6,0.2,25.0,5.0,0.0,0.0,orc-dex barbarian strength,1,17,18,orc-dex,barbarian
19,0.8,0.4,39.0,7.8,0.0,0.0,orc-dex barbarian strength,1,17,19,orc-dex,barbarian
0,0.6,0.0,24.0,4.8,0.0,0.0,orc-dex barbarian strength,1,18,0,orc-dex,barbarian
1,0.2,0.0,5.0,1.0,0.0,0.0,orc-dex barbarian strength,1,18,1,orc-dex,barbarian
2,0.2,0.2,8.0,1.6,0.0,0.0,orc-dex barbarian strength,1,18,2,orc-dex,barbarian
3,0.4,0.2,19.0,3.8,0.0,0.0,orc-dex barbarian strength,1,18,3,orc-dex,barbarian
4,0.4,0.0,7.0,1.4,0.0,0.0,orc-dex barbarian strength,1,18,4,orc-dex,barbarian
5,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,18,5,orc-dex,barbarian
6,0.4,0.4,16.0,3.2,0.0,0.0,orc-dex barbarian strength,1,18,6,orc-dex,barbarian
7,0.4,0.2,22.0,4.4,0.0,0.0,orc-dex barbarian strength,1,18,7,orc-dex,barbarian
8,0.4,0.0,14.0,2.8,0.0,0.0,orc-dex barbarian strength,1,18,8,orc-dex,barbarian
9,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,18,9,orc-dex,barbarian
10,0.6,0.0,17.0,3.4,0.0,0.0,orc-dex barbarian strength,1,18,10,orc-dex,barbarian
11,0.8,0.0,31.0,6.2,0.0,0.0,orc-dex barbarian strength,1,18,11,orc-dex,barbarian
12,0.4,0.0,16.0,3.2,0.0,0.0,orc-dex barbarian strength,1,18,12,orc-dex,barbarian
13,0.0,0.2,9.0,1.8,0.0,0.0,orc-dex barbarian strength,1,18,13,orc-dex,barbarian
14,0.2,0.0,12.0,2.4,0.0,0.0,orc-dex barbarian strength,1,18,14,orc-dex,barbarian
15,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,18,15,orc-dex,barbarian
16,0.2,0.0,9.0,1.8,0.0,0.0,orc-dex barbarian strength,1,18,16,orc-dex,barbarian
17,0.4,0.2,15.0,3.0,0.0,0.0,orc-dex barbarian strength,1,18,17,orc-dex,barbarian
18,0.4,0.6,24.0,4.8,0.0,0.0,orc-dex barbarian strength,1,18,18,orc-dex,barbarian
19,0.2,0.2,9.0,1.8,0.0,0.0,orc-dex barbarian strength,1,18,19,orc-dex,barbarian
0,0.2,0.0,5.0,1.0,0.0,0.0,orc-dex barbarian strength,1,19,0,orc-dex,barbarian
1,0.4,0.0,11.0,2.2,0.0,0.0,orc-dex barbarian strength,1,19,1,orc-dex,barbarian
2,0.2,0.0,4.0,0.8,0.0,0.0,orc-dex barbarian strength,1,19,2,orc-dex,barbarian
3,0.6,0.0,15.0,3.0,0.0,0.0,orc-dex barbarian strength,1,19,3,orc-dex,barbarian
4,0.4,0.0,11.0,2.2,0.0,0.0,orc-dex barbarian strength,1,19,4,orc-dex,barbarian
5,0.8,0.0,25.0,5.0,0.0,0.0,orc-dex barbarian strength,1,19,5,orc-dex,barbarian
6,0.2,0.0,6.0,1.2,0.0,0.0,orc-dex barbarian strength,1,19,6,orc-dex,barbarian
7,0.4,0.0,14.0,2.8,0.0,0.0,orc-dex barbarian strength,1,19,7,orc-dex,barbarian
8,0.6,0.0,14.0,2.8,0.0,0.0,orc-dex barbarian strength,1,19,8,orc-dex,barbarian
9,0.2,0.0,5.0,1.0,0.0,0.0,orc-dex barbarian strength,1,19,9,orc-dex,barbarian
10,0.2,0.2,8.0,1.6,0.0,0.0,orc-dex barbarian strength,1,19,10,orc-dex,barbarian
11,0.2,0.0,7.0,1.4,0.0,0.0,orc-dex barbarian strength,1,19,11,orc-dex,barbarian
12,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,19,12,orc-dex,barbarian
13,0.4,0.0,9.0,1.8,0.0,0.0,orc-dex barbarian strength,1,19,13,orc-dex,barbarian
14,0.2,0.0,3.0,0.6,0.0,0.0,orc-dex barbarian strength,1,19,14,orc-dex,barbarian
15,0.4,0.0,17.0,3.4,0.0,0.0,orc-dex barbarian strength,1,19,15,orc-dex,barbarian
16,0.4,0.2,11.0,2.2,0.0,0.0,orc-dex barbarian strength,1,19,16,orc-dex,barbarian
17,0.6,0.0,24.0,4.8,0.0,0.0,orc-dex barbarian strength,1,19,17,orc-dex,barbarian
18,0.4,0.0,11.0,2.2,0.0,0.0,orc-dex barbarian strength,1,19,18,orc-dex,barbarian
19,0.0,0.2,7.0,1.4,0.0,0.0,orc-dex barbarian strength,1,19,19,orc-dex,barbarian
0,0.4,0.0,11.0,2.2,0.0,0.0,orc-dex barbarian strength,1,20,0,orc-dex,barbarian
1,0.2,0.0,7.0,1.4,0.0,0.0,orc-dex barbarian strength,1,20,1,orc-dex,barbarian
2,0.6,0.0,21.0,4.2,0.0,0.0,orc-dex barbarian strength,1,20,2,orc-dex,barbarian
3,0.2,0.2,14.0,2.8,0.0,0.2,orc-dex barbarian strength,1,20,3,orc-dex,barbarian
4,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,20,4,orc-dex,barbarian
5,0.0,0.2,19.0,3.8,0.0,0.2,orc-dex barbarian strength,1,20,5,orc-dex,barbarian
6,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,20,6,orc-dex,barbarian
7,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,20,7,orc-dex,barbarian
8,0.2,0.0,4.0,0.8,0.0,0.0,orc-dex barbarian strength,1,20,8,orc-dex,barbarian
9,0.4,0.0,12.0,2.4,0.0,0.0,orc-dex barbarian strength,1,20,9,orc-dex,barbarian
10,0.4,0.0,16.0,3.2,0.0,0.0,orc-dex barbarian strength,1,20,10,orc-dex,barbarian
11,0.0,0.2,8.0,1.6,0.0,0.2,orc-dex barbarian strength,1,20,11,orc-dex,barbarian
12,0.4,0.0,7.0,1.4,0.0,0.0,orc-dex barbarian strength,1,20,12,orc-dex,barbarian
13,0.2,0.2,19.0,3.8,0.0,0.2,orc-dex barbarian strength,1,20,13,orc-dex,barbarian
14,0.6,0.0,30.0,6.0,0.0,0.0,orc-dex barbarian strength,1,20,14,orc-dex,barbarian
15,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,20,15,orc-dex,barbarian
16,0.2,0.0,9.0,1.8,0.0,0.0,orc-dex barbarian strength,1,20,16,orc-dex,barbarian
17,0.4,0.0,9.0,1.8,0.0,0.0,orc-dex barbarian strength,1,20,17,orc-dex,barbarian
18,0.2,0.0,4.0,0.8,0.0,0.0,orc-dex barbarian strength,1,20,18,orc-dex,barbarian
19,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,20,19,orc-dex,barbarian
0,0.6,0.2,24.0,4.8,0.0,0.2,orc-dex barbarian strength,1,21,0,orc-dex,barbarian
1,0.2,0.0,5.0,1.0,0.0,0.0,orc-dex barbarian strength,1,21,1,orc-dex,barbarian
2,0.2,0.0,7.0,1.4,0.0,0.0,orc-dex barbarian strength,1,21,2,orc-dex,barbarian
3,0.2,0.2,17.0,3.4,0.0,0.2,orc-dex barbarian strength,1,21,3,orc-dex,barbarian
4,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,21,4,orc-dex,barbarian
5,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,21,5,orc-dex,barbarian
6,0.2,0.0,4.0,0.8,0.0,0.0,orc-dex barbarian strength,1,21,6,orc-dex,barbarian
7,0.2,0.0,4.0,0.8,0.0,0.0,orc-dex barbarian strength,1,21,7,orc-dex,barbarian
8,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,21,8,orc-dex,barbarian
9,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,21,9,orc-dex,barbarian
10,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,21,10,orc-dex,barbarian
11,0.4,0.0,12.0,2.4,0.0,0.0,orc-dex barbarian strength,1,21,11,orc-dex,barbarian
12,0.2,0.0,4.0,0.8,0.0,0.0,orc-dex barbarian strength,1,21,12,orc-dex,barbarian
13,0.4,0.2,29.0,5.8,0.0,0.2,orc-dex barbarian strength,1,21,13,orc-dex,barbarian
14,0.2,0.2,14.0,2.8,0.0,0.2,orc-dex barbarian strength,1,21,14,orc-dex,barbarian
15,0.6,0.0,18.0,3.6,0.0,0.0,orc-dex barbarian strength,1,21,15,orc-dex,barbarian
16,0.2,0.0,11.0,2.2,0.0,0.0,orc-dex barbarian strength,1,21,16,orc-dex,barbarian
17,0.6,0.0,21.0,4.2,0.0,0.0,orc-dex barbarian strength,1,21,17,orc-dex,barbarian
18,0.0,0.2,26.0,5.2,0.0,0.2,orc-dex barbarian strength,1,21,18,orc-dex,barbarian
19,0.4,0.0,11.0,2.2,0.0,0.0,orc-dex barbarian strength,1,21,19,orc-dex,barbarian
0,0.4,0.0,9.0,1.8,0.0,0.0,orc-dex barbarian strength,1,22,0,orc-dex,barbarian
1,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,22,1,orc-dex,barbarian
2,0.2,0.0,3.0,0.6,0.0,0.0,orc-dex barbarian strength,1,22,2,orc-dex,barbarian
3,0.2,0.0,7.0,1.4,0.0,0.0,orc-dex barbarian strength,1,22,3,orc-dex,barbarian
4,0.0,0.4,22.0,4.4,0.0,0.4,orc-dex barbarian strength,1,22,4,orc-dex,barbarian
5,0.2,0.0,4.0,0.8,0.0,0.0,orc-dex barbarian strength,1,22,5,orc-dex,barbarian
6,0.4,0.2,25.0,5.0,0.0,0.2,orc-dex barbarian strength,1,22,6,orc-dex,barbarian
7,0.2,0.0,5.0,1.0,0.0,0.0,orc-dex barbarian strength,1,22,7,orc-dex,barbarian
8,0.2,0.2,13.0,2.6,0.0,0.2,orc-dex barbarian strength,1,22,8,orc-dex,barbarian
9,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,22,9,orc-dex,barbarian
10,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,22,10,orc-dex,barbarian
11,0.8,0.2,39.0,7.8,0.0,0.2,orc-dex barbarian strength,1,22,11,orc-dex,barbarian
12,0.2,0.0,3.0,0.6,0.0,0.0,orc-dex barbarian strength,1,22,12,orc-dex,barbarian
13,0.2,0.0,4.0,0.8,0.0,0.0,orc-dex barbarian strength,1,22,13,orc-dex,barbarian
14,0.2,0.0,5.0,1.0,0.0,0.0,orc-dex barbarian strength,1,22,14,orc-dex,barbarian
15,0.2,0.0,9.0,1.8,0.0,0.0,orc-dex barbarian strength,1,22,15,orc-dex,barbarian
16,0.4,0.2,16.0,3.2,0.0,0.2,orc-dex barbarian strength,1,22,16,orc-dex,barbarian
17,0.2,0.2,29.0,5.8,0.0,0.2,orc-dex barbarian strength,1,22,17,orc-dex,barbarian
18,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,22,18,orc-dex,barbarian
19,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,22,19,orc-dex,barbarian
0,0.2,0.2,23.0,4.6,0.0,0.2,orc-dex barbarian strength,1,23,0,orc-dex,barbarian
1,0.2,0.0,3.0,0.6,0.0,0.0,orc-dex barbarian strength,1,23,1,orc-dex,barbarian
2,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,23,2,orc-dex,barbarian
3,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,23,3,orc-dex,barbarian
4,0.4,0.0,10.0,2.0,0.0,0.0,orc-dex barbarian strength,1,23,4,orc-dex,barbarian
5,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,23,5,orc-dex,barbarian
6,0.2,0.0,6.0,1.2,0.0,0.0,orc-dex barbarian strength,1,23,6,orc-dex,barbarian
7,0.2,0.2,23.0,4.6,0.0,0.2,orc-dex barbarian strength,1,23,7,orc-dex,barbarian
8,0.0,0.2,10.0,2.0,0.0,0.2,orc-dex barbarian strength,1,23,8,orc-dex,barbarian
9,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,23,9,orc-dex,barbarian
10,0.0,0.2,10.0,2.0,0.0,0.2,orc-dex barbarian strength,1,23,10,orc-dex,barbarian
11,0.2,0.0,5.0,1.0,0.0,0.0,orc-dex barbarian strength,1,23,11,orc-dex,barbarian
12,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,23,12,orc-dex,barbarian
13,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,23,13,orc-dex,barbarian
14,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,23,14,orc-dex,barbarian
15,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,23,15,orc-dex,barbarian
16,0.0,0.2,14.0,2.8,0.0,0.2,orc-dex barbarian strength,1,23,16,orc-dex,barbarian
17,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,23,17,orc-dex,barbarian
18,0.2,0.0,4.0,0.8,0.0,0.0,orc-dex barbarian strength,1,23,18,orc-dex,barbarian
19,0.0,0.2,6.0,1.2,0.0,0.2,orc-dex barbarian strength,1,23,19,orc-dex,barbarian
0,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,24,0,orc-dex,barbarian
1,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,24,1,orc-dex,barbarian
2,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,24,2,orc-dex,barbarian
3,0.2,0.0,10.0,2.0,0.0,0.0,orc-dex barbarian strength,1,24,3,orc-dex,barbarian
4,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,24,4,orc-dex,barbarian
5,0.0,0.0,0.0,0.0,0.0,0.0,orc-dex barbarian strength,1,24,5,orc-dex,barbarian
